product,category,style,side,gate,horizon,avg_markout,portal_avg_markout,hit_rate,portal_hit_rate,count,portal_count,full_proxy,portal_proxy,avg_fill_target
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,improve,ask,all,5,5.6104,6.1991,0.592,0.5949,29985,9995,168227.0,61960.0,-18.26
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,join,ask,all,50,7.3365,6.2173,0.546,0.5258,29850,9950,218994.0,61862.0,-18.26
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,join,ask,spread_low,50,5.7404,6.2173,0.533,0.5258,20967,9950,120360.0,61862.0,-18.15
SLEEP_POD_COTTON,SLEEP_POD,join,ask,all,10,4.5689,6.1883,0.5441,0.5578,29970,9990,136929.5,61821.0,-10.87
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,join,bid,spread_low,50,5.5457,6.2092,0.5317,0.5344,28916,9950,160359.5,61782.0,18.24
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,join,bid,all,50,5.014,6.2092,0.5374,0.5344,29850,9950,149669.0,61782.0,18.25
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,join,bid,imb_buy,50,5.014,6.2092,0.5374,0.5344,29850,9950,149669.0,61782.0,18.25
SNACKPACK_CHOCOLATE,SNACKPACK,improve,bid,spread_low,50,7.0517,6.2187,0.5633,0.5494,28870,9934,203582.5,61776.5,29.48
UV_VISOR_ORANGE,UV_VISOR,join,bid,spread_high,5,6.6587,6.6371,0.6099,0.6102,26783,9303,178340.5,61745.0,18.51
SNACKPACK_CHOCOLATE,SNACKPACK,improve,bid,all,50,6.6849,6.202,0.5599,0.5491,29850,9950,199545.5,61709.5,29.49
SNACKPACK_CHOCOLATE,SNACKPACK,improve,bid,imb_buy,50,6.6849,6.202,0.5599,0.5491,29850,9950,199545.5,61709.5,29.49
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,join,bid,all,5,6.5734,6.1651,0.6118,0.6,29985,9995,197103.0,61620.5,18.25
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,join,bid,imb_buy,5,6.5734,6.1651,0.6118,0.6,29985,9995,197103.0,61620.5,18.25
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,join,ask,spread_high,1,6.2148,6.4355,0.7238,0.7337,28238,9569,175493.0,61581.0,-18.5
MICROCHIP_SQUARE,MICROCHIP,join,bid,all,1,5.9799,6.1544,0.6117,0.6049,29997,9999,179379.5,61537.5,5.96
MICROCHIP_SQUARE,MICROCHIP,join,bid,imb_buy,1,5.9799,6.1544,0.6117,0.6049,29997,9999,179379.5,61537.5,5.96
SNACKPACK_PISTACHIO,SNACKPACK,improve,ask,spread_high,1,7.1625,7.0712,0.9059,0.9042,27786,8698,199016.5,61505.0,-29.93
SNACKPACK_CHOCOLATE,SNACKPACK,join,bid,spread_low,100,7.8675,6.2221,0.5567,0.5269,28720,9884,225954.5,61499.5,29.48
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,join,ask,all,10,6.2387,6.15,0.5648,0.5547,29970,9990,186973.0,61438.5,-18.26
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,join,ask,all,50,5.7466,6.1685,0.5269,0.5441,29850,9950,171536.0,61377.0,-18.26
SNACKPACK_RASPBERRY,SNACKPACK,improve,ask,spread_high,50,7.8576,7.0125,0.5641,0.5461,27102,8748,212957.0,61345.0,-29.93
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,join,ask,spread_low,50,5.4598,7.8202,0.5306,0.5188,27363,7840,149397.0,61310.0,-18.24
SNACKPACK_CHOCOLATE,SNACKPACK,join,bid,all,100,7.0505,6.1888,0.5524,0.5265,29700,9900,209399.0,61269.5,29.5
SNACKPACK_CHOCOLATE,SNACKPACK,join,bid,imb_buy,100,7.0505,6.1888,0.5524,0.5265,29700,9900,209399.0,61269.5,29.5
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,improve,ask,all,5,5.8812,6.1276,0.5852,0.5781,29985,9995,176346.5,61245.0,-18.26
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,improve,bid,all,5,5.2169,6.1252,0.5995,0.6167,29985,9995,156427.5,61221.0,18.25
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,improve,bid,imb_buy,5,5.2169,6.1252,0.5995,0.6167,29985,9995,156427.5,61221.0,18.25
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,join,bid,spread_low,5,6.3141,6.2318,0.6113,0.6072,25992,9815,164117.0,61165.5,18.2
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,join,ask,spread_high,10,7.6039,9.0329,0.5826,0.5977,18755,6771,142611.0,61162.0,-18.5
UV_VISOR_RED,UV_VISOR,improve,ask,all,5,5.7373,6.118,0.5895,0.5895,29985,9995,172031.5,61149.5,-18.26
SNACKPACK_RASPBERRY,SNACKPACK,join,ask,all,100,7.4552,6.1761,0.5474,0.5386,29700,9900,221419.0,61143.0,-29.5
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,join,ask,spread_high,1,6.708,6.7637,0.7363,0.7407,27529,9033,184664.5,61096.5,-18.5
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,join,ask,spread_high,10,7.2423,7.2151,0.5782,0.577,26379,8466,191043.5,61083.0,-18.48
PEBBLES_S,PEBBLES,join,ask,all,10,6.4242,6.1099,0.5493,0.5554,29970,9990,192533.0,61037.5,-12.4
PEBBLES_S,PEBBLES,join,ask,spread_low,10,5.6614,6.1099,0.542,0.5554,23340,9990,132136.0,61037.5,-12.37
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,join,bid,all,10,6.2283,6.1094,0.5784,0.588,29970,9990,186663.0,61033.0,18.25
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,join,bid,imb_buy,10,6.2283,6.1094,0.5784,0.588,29970,9990,186663.0,61033.0,18.25
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,join,bid,spread_low,10,6.1182,6.1094,0.583,0.588,21048,9990,128775.0,61033.0,18.14
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,join,ask,spread_low,1,6.5162,6.8541,0.7263,0.731,20713,8904,134970.0,61029.0,-18.13
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,join,bid,all,5,6.3133,6.1059,0.6078,0.6113,29985,9995,189303.0,61028.5,18.25
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,join,bid,imb_buy,5,6.3133,6.1059,0.6078,0.6113,29985,9995,189303.0,61028.5,18.25
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,join,bid,spread_low,5,6.176,6.1059,0.61,0.6113,21058,9995,130055.0,61028.5,18.14
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,join,bid,all,1,6.3765,6.0959,0.7269,0.7272,29997,9999,191274.5,60952.5,18.25
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,join,bid,imb_buy,1,6.3765,6.0959,0.7269,0.7272,29997,9999,191274.5,60952.5,18.25
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,join,bid,spread_low,1,6.1143,6.0959,0.7242,0.7272,21066,9999,128804.5,60952.5,18.14
PEBBLES_XS,PEBBLES,improve,ask,all,50,9.9177,6.1241,0.5383,0.5147,29850,9950,296042.0,60934.5,-13.39
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,join,bid,spread_high,1,7.2222,7.188,0.7296,0.7292,26405,8475,190702.5,60918.0,18.48
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,join,ask,all,1,6.4064,6.0922,0.7268,0.723,29997,9999,192172.5,60915.5,-18.26
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,join,ask,spread_low,1,6.1086,6.0922,0.7222,0.723,21066,9999,128683.5,60915.5,-18.15
SLEEP_POD_POLYESTER,SLEEP_POD,join,ask,spread_high,10,5.9608,6.527,0.5579,0.5697,15147,9332,90287.5,60910.0,-11.01
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,join,ask,spread_high,5,7.2596,7.1873,0.6115,0.613,26394,8471,191609.5,60884.0,-18.48
SNACKPACK_PISTACHIO,SNACKPACK,improve,bid,spread_high,1,7.0849,6.989,0.9001,0.8945,27786,8698,196860.5,60790.0,29.93
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,join,ask,all,5,6.4695,6.082,0.6078,0.6054,29985,9995,193989.0,60789.5,-18.26
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,join,ask,spread_low,5,6.0468,6.082,0.6058,0.6054,21058,9995,127334.0,60789.5,-18.15
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,join,ask,spread_high,10,7.0528,6.3119,0.5727,0.5555,23416,9630,165147.5,60784.0,-18.49
MICROCHIP_CIRCLE,MICROCHIP,join,bid,all,10,4.2455,6.0843,0.5525,0.5822,29970,9990,127239.0,60782.5,6.77
MICROCHIP_CIRCLE,MICROCHIP,join,bid,imb_buy,10,4.2455,6.0843,0.5525,0.5822,29970,9990,127239.0,60782.5,6.77
PEBBLES_M,PEBBLES,improve,ask,spread_high,5,6.028,6.2602,0.5717,0.5731,23532,9707,141851.5,60768.0,-12.5
PEBBLES_M,PEBBLES,improve,ask,all,5,5.449,6.0786,0.5641,0.5709,29985,9995,163389.0,60755.5,-12.4
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,improve,bid,spread_low,100,12.449,7.8953,0.5567,0.538,20880,7695,259935.0,60754.0,18.15
PANEL_2X4,PANEL,join,bid,all,10,5.7167,6.0804,0.5614,0.5561,29970,9990,171330.0,60743.0,10.87
PANEL_2X4,PANEL,join,bid,imb_buy,10,5.7167,6.0804,0.5614,0.5561,29970,9990,171330.0,60743.0,10.87
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,join,ask,all,10,6.5544,6.0783,0.5751,0.5672,29970,9990,196434.0,60722.0,-18.26
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,join,ask,spread_low,10,6.1046,6.0783,0.5709,0.5672,21048,9990,128489.0,60722.0,-18.15
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,join,bid,spread_high,100,3.913,6.3519,0.5287,0.526,28665,9553,112166.5,60680.0,18.5
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,improve,bid,all,10,6.2949,6.0708,0.5681,0.5689,29970,9990,188658.0,60647.5,18.25
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,improve,bid,imb_buy,10,6.2949,6.0708,0.5681,0.5689,29970,9990,188658.0,60647.5,18.25
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,improve,ask,spread_high,5,6.4261,6.2894,0.5902,0.5798,23431,9635,150570.0,60598.0,-18.49
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,improve,ask,all,10,5.4236,6.064,0.5621,0.58,29970,9990,162546.0,60579.5,-18.26
MICROCHIP_SQUARE,MICROCHIP,join,bid,spread_high,1,6.475,6.2452,0.6094,0.6061,18281,9698,118369.5,60566.0,5.99
SNACKPACK_VANILLA,SNACKPACK,join,bid,spread_low,10,8.6914,9.0388,0.6641,0.6637,24025,6693,208810.0,60496.5,29.36
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,join,bid,all,1,6.302,6.049,0.7304,0.7295,29997,9999,189040.5,60484.0,18.25
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,join,bid,imb_buy,1,6.302,6.049,0.7304,0.7295,29997,9999,189040.5,60484.0,18.25
SNACKPACK_RASPBERRY,SNACKPACK,improve,bid,spread_low,1,7.3436,7.2993,0.8115,0.8114,24556,8278,180330.5,60424.0,29.4
PANEL_1X2,PANEL,join,bid,all,1,5.745,6.0313,0.7304,0.7312,29997,9999,172332.5,60307.0,18.25
PANEL_1X2,PANEL,join,bid,imb_buy,1,5.745,6.0313,0.7304,0.7312,29997,9999,172332.5,60307.0,18.25
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,improve,bid,spread_high,5,5.3018,6.2863,0.6015,0.6215,28226,9565,149649.0,60128.5,18.5
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,join,bid,spread_high,5,6.8042,6.8671,0.6101,0.6129,15173,8744,103239.5,60046.0,18.49
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,improve,bid,all,5,6.1683,6.002,0.5966,0.5942,29985,9995,184956.0,59990.0,18.25
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,improve,bid,imb_buy,5,6.1683,6.002,0.5966,0.5942,29985,9995,184956.0,59990.0,18.25
SNACKPACK_RASPBERRY,SNACKPACK,improve,ask,spread_low,1,7.2423,7.24,0.8101,0.8103,24556,8278,177842.5,59933.0,-29.41
UV_VISOR_MAGENTA,UV_VISOR,improve,bid,spread_high,50,7.6291,6.2408,0.5409,0.5513,23640,9602,180351.0,59924.0,18.49
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,improve,ask,all,1,5.6423,5.9898,0.6938,0.6949,29997,9999,169251.5,59892.5,-18.26
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,join,ask,spread_high,1,7.2162,7.0665,0.7299,0.7255,26405,8475,190542.5,59889.0,-18.48
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,join,bid,spread_high,5,7.1789,7.0673,0.6131,0.613,26394,8471,189479.5,59867.0,18.48
UV_VISOR_ORANGE,UV_VISOR,improve,ask,spread_high,5,5.974,6.428,0.5953,0.5979,26783,9303,160000.5,59800.0,-18.51
UV_VISOR_YELLOW,UV_VISOR,improve,ask,all,1,5.9533,5.9803,0.7,0.7037,29997,9999,178582.5,59797.5,-18.26
SLEEP_POD_POLYESTER,SLEEP_POD,join,ask,all,5,4.8217,5.9827,0.5705,0.5887,29985,9995,144579.0,59797.5,-10.87
SNACKPACK_VANILLA,SNACKPACK,improve,ask,all,50,6.894,6.0039,0.5612,0.5418,29850,9950,205785.0,59738.5,-29.5
UV_VISOR_ORANGE,UV_VISOR,improve,ask,all,1,5.6647,5.9677,0.6973,0.6989,29997,9999,169924.5,59671.0,-18.26
SNACKPACK_VANILLA,SNACKPACK,improve,ask,spread_high,50,7.4933,6.3423,0.5674,0.5461,27359,9401,205009.0,59623.5,-29.93
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,join,ask,all,1,6.2915,5.9609,0.7311,0.7261,29997,9999,188727.5,59603.0,-18.26
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,join,bid,spread_high,10,7.1963,7.0397,0.5794,0.5826,26379,8466,189831.5,59598.0,18.48
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,improve,ask,all,1,5.857,5.9597,0.697,0.6986,29997,9999,175692.5,59591.0,-18.26
PEBBLES_M,PEBBLES,improve,ask,all,1,5.5375,5.9555,0.6376,0.6464,29997,9999,166107.5,59549.5,-12.4
PEBBLES_XS,PEBBLES,join,ask,spread_low,50,4.7208,6.1726,0.5094,0.5141,15869,9637,74914.5,59485.5,-14.18
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,improve,bid,all,1,6.0635,5.9454,0.6961,0.6894,29997,9999,181886.5,59448.5,18.25
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,improve,bid,imb_buy,1,6.0635,5.9454,0.6961,0.6894,29997,9999,181886.5,59448.5,18.25
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,join,bid,spread_low,50,6.4826,5.9706,0.5404,0.5524,20967,9950,135920.0,59407.0,18.14
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,join,bid,all,50,5.446,5.9706,0.5266,0.5524,29850,9950,162563.0,59407.0,18.25
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,join,bid,imb_buy,50,5.446,5.9706,0.5266,0.5524,29850,9950,162563.0,59407.0,18.25
UV_VISOR_RED,UV_VISOR,improve,ask,spread_high,5,6.227,6.1581,0.5966,0.5903,24580,9645,153059.5,59395.0,-18.49
PEBBLES_XL,PEBBLES,improve,ask,spread_high,5,8.2504,7.262,0.5472,0.5448,18190,8173,150074.5,59352.0,-12.5
ROBOT_MOPPING,ROBOT,improve,ask,spread_high,50,1.549,6.1811,0.5137,0.5454,23837,9602,36923.5,59351.0,-7.35
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,join,bid,spread_low,1,6.2341,6.0393,0.731,0.7294,26002,9818,162099.0,59293.5,18.2
UV_VISOR_ORANGE,UV_VISOR,join,bid,all,10,6.4122,5.9329,0.5756,0.5739,29970,9990,192173.5,59270.0,18.25
UV_VISOR_ORANGE,UV_VISOR,join,bid,imb_buy,10,6.4122,5.9329,0.5756,0.5739,29970,9990,192173.5,59270.0,18.25
SNACKPACK_PISTACHIO,SNACKPACK,improve,bid,spread_high,5,6.9368,6.811,0.7178,0.7132,27775,8695,192669.0,59222.0,29.93
PEBBLES_M,PEBBLES,improve,ask,spread_high,1,5.9347,6.0964,0.6477,0.6498,23540,9711,139703.5,59202.0,-12.5
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,join,bid,spread_high,50,4.9943,6.1633,0.5376,0.5334,28810,9602,143885.5,59180.0,18.5
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,improve,ask,spread_high,10,5.7427,6.5483,0.567,0.5864,27502,9024,157935.0,59091.5,-18.5
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,improve,ask,all,1,6.008,5.9094,0.6949,0.6926,29997,9999,180222.5,59088.5,-18.26
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,join,bid,spread_low,50,9.7539,7.6407,0.5542,0.5374,20943,7731,204276.0,59070.0,18.14
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,join,ask,all,5,6.0309,5.907,0.6052,0.5829,29985,9995,180837.0,59040.0,-18.26
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,join,ask,spread_low,5,5.8016,5.907,0.5934,0.5829,29051,9995,168541.5,59040.0,-18.25
ROBOT_MOPPING,ROBOT,improve,ask,all,50,0.332,5.9272,0.5082,0.5441,29850,9950,9910.0,58976.0,-7.07
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,join,ask,all,10,6.126,5.9029,0.5808,0.5623,29970,9990,183597.0,58970.0,-18.26
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,join,ask,spread_low,10,5.8408,5.9029,0.5688,0.5623,29036,9990,169594.5,58970.0,-18.25
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,join,ask,all,1,5.9496,5.896,0.7043,0.6884,29997,9999,178469.0,58954.0,-18.26
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,join,ask,spread_low,1,5.8417,5.896,0.6951,0.6884,29063,9999,169776.5,58954.0,-18.25
MICROCHIP_CIRCLE,MICROCHIP,join,bid,spread_high,10,4.2562,6.2065,0.5521,0.5821,28555,9498,121534.5,58949.0,6.83
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,join,bid,spread_low,1,5.95,5.894,0.6927,0.6889,29063,9999,172925.5,58934.0,18.24
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,join,bid,all,1,5.9109,5.894,0.7012,0.6889,29997,9999,177309.0,58934.0,18.25
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,join,bid,imb_buy,1,5.9109,5.894,0.7012,0.6889,29997,9999,177309.0,58934.0,18.25
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,join,bid,all,5,6.7776,5.8949,0.6015,0.5914,29985,9995,203225.5,58920.0,18.25
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,join,bid,imb_buy,5,6.7776,5.8949,0.6015,0.5914,29985,9995,203225.5,58920.0,18.25
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,improve,bid,all,1,5.659,5.8881,0.6956,0.694,29997,9999,169752.5,58875.5,18.25
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,improve,bid,imb_buy,1,5.659,5.8881,0.6956,0.694,29997,9999,169752.5,58875.5,18.25
UV_VISOR_YELLOW,UV_VISOR,join,ask,spread_low,10,5.9046,7.7787,0.5698,0.5891,18032,7568,106472.5,58869.0,-18.1
PEBBLES_M,PEBBLES,improve,bid,all,1,5.5834,5.8827,0.6367,0.6406,29997,9999,167486.5,58821.5,12.41
PEBBLES_M,PEBBLES,improve,bid,imb_buy,1,5.5834,5.8827,0.6367,0.6406,29997,9999,167486.5,58821.5,12.41
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,join,bid,spread_low,10,5.9507,5.8869,0.5643,0.5657,29036,9990,172783.5,58810.0,18.24
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,join,bid,all,10,5.7343,5.8869,0.5739,0.5657,29970,9990,171857.0,58810.0,18.25
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,join,bid,imb_buy,10,5.7343,5.8869,0.5739,0.5657,29970,9990,171857.0,58810.0,18.25
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,join,bid,spread_low,5,5.99,5.8829,0.5903,0.5898,29051,9995,174016.5,58800.0,18.24
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,join,bid,all,5,5.8295,5.8829,0.6003,0.5898,29985,9995,174797.0,58800.0,18.25
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,join,bid,imb_buy,5,5.8295,5.8829,0.6003,0.5898,29985,9995,174797.0,58800.0,18.25
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,join,bid,all,10,6.6266,5.8817,0.5751,0.5611,29970,9990,198600.0,58758.5,18.25
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,join,bid,imb_buy,10,6.6266,5.8817,0.5751,0.5611,29970,9990,198600.0,58758.5,18.25
PEBBLES_L,PEBBLES,improve,ask,all,1,5.5399,5.8687,0.6362,0.6428,29997,9999,166181.5,58681.5,-12.4
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,join,ask,spread_high,100,8.6535,7.5024,0.5343,0.5575,22787,7820,197188.0,58668.5,-11.56
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,improve,ask,spread_high,10,6.5821,6.7099,0.5706,0.5698,15166,8742,99823.5,58658.0,-18.49
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,join,bid,spread_high,1,6.6315,6.4931,0.7352,0.7317,27529,9033,182557.5,58652.5,18.5
PANEL_1X2,PANEL,join,ask,all,1,5.7648,5.862,0.7305,0.7319,29997,9999,172926.5,58614.0,-18.26
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,join,ask,all,10,4.5269,5.8647,0.5553,0.5643,29970,9990,135671.0,58588.0,-11.08
UV_VISOR_ORANGE,UV_VISOR,join,bid,spread_high,10,6.4761,6.293,0.5763,0.5768,26771,9301,173371.0,58531.5,18.51
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,improve,ask,all,5,5.9032,5.8528,0.5907,0.5906,29985,9995,177008.0,58499.0,-18.26
SLEEP_POD_SUEDE,SLEEP_POD,improve,ask,all,50,0.8165,5.8738,0.4964,0.5336,29850,9950,24372.0,58444.5,-10.91
SNACKPACK_RASPBERRY,SNACKPACK,improve,ask,spread_low,5,7.1086,7.0518,0.6497,0.6514,24548,8276,174503.0,58360.5,-29.41
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,join,bid,spread_high,1,6.0278,6.0434,0.7092,0.6975,28954,9649,174528.0,58313.0,18.5
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,join,ask,spread_low,1,6.1433,5.9339,0.7281,0.7245,26002,9818,159739.0,58259.5,-18.2
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,join,ask,spread_low,50,4.1262,9.3699,0.5214,0.5521,25066,6216,103427.5,58243.5,-11.1
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,join,bid,spread_high,10,5.837,6.0399,0.5768,0.5688,28927,9640,168848.0,58225.0,18.5
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,join,bid,spread_low,1,6.5352,6.5355,0.7226,0.7211,20713,8904,135364.0,58192.0,18.12
SNACKPACK_VANILLA,SNACKPACK,join,bid,spread_low,5,8.4922,8.6783,0.7222,0.7248,24037,6697,204127.5,58118.5,29.36
SLEEP_POD_COTTON,SLEEP_POD,join,ask,spread_high,5,5.3306,6.032,0.5734,0.5808,23668,9628,126164.5,58076.5,-10.99
SLEEP_POD_COTTON,SLEEP_POD,join,ask,all,5,4.7977,5.8,0.5666,0.5772,29985,9995,143858.0,57971.0,-10.87
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,join,bid,spread_high,5,5.9363,6.005,0.6043,0.5934,28942,9645,171808.5,57918.0,18.5
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,improve,ask,all,100,7.6608,5.8458,0.5442,0.5242,29700,9900,227524.5,57873.0,-18.26
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,improve,ask,spread_low,100,5.2037,5.8458,0.5306,0.5242,20864,9900,108571.0,57873.0,-18.15
UV_VISOR_RED,UV_VISOR,improve,ask,all,10,5.4513,5.7928,0.5579,0.5578,29970,9990,163374.0,57870.5,-18.26
UV_VISOR_YELLOW,UV_VISOR,join,bid,all,5,6.9632,5.7884,0.607,0.5925,29985,9995,208791.0,57855.0,18.25
UV_VISOR_YELLOW,UV_VISOR,join,bid,imb_buy,5,6.9632,5.7884,0.607,0.5925,29985,9995,208791.0,57855.0,18.25
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,join,ask,spread_high,5,6.1282,5.995,0.6081,0.5855,28942,9645,177363.5,57822.0,-18.5
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,improve,ask,all,10,5.7765,5.7839,0.5626,0.5634,29970,9990,173122.0,57781.5,-18.26
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,improve,ask,all,5,5.4772,5.7808,0.5925,0.6043,29985,9995,164234.0,57779.5,-18.26
UV_VISOR_ORANGE,UV_VISOR,improve,bid,all,1,5.6194,5.7781,0.697,0.6958,29997,9999,168565.5,57775.0,18.25
UV_VISOR_ORANGE,UV_VISOR,improve,bid,imb_buy,1,5.6194,5.7781,0.697,0.6958,29997,9999,168565.5,57775.0,18.25
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,join,ask,all,5,6.265,5.7783,0.6073,0.6048,29985,9995,187857.0,57754.0,-18.26
PEBBLES_M,PEBBLES,improve,bid,spread_high,1,5.7168,5.9454,0.6412,0.6427,23540,9711,134574.5,57736.0,12.5
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,improve,ask,spread_low,5,5.5033,6.4835,0.5907,0.6058,20706,8900,113951.5,57703.5,-18.13
