lead,lag,lead_category,lag_category,same_category,lookback,horizon,ic,abs_ic,full_proxy,portal_proxy,count,portal_count
PEBBLES_XL,PEBBLES_L,PEBBLES,PEBBLES,True,100,50,0.00098,0.00098,-32899.0,55576.5,29550,9850
MICROCHIP_SQUARE,GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP,GALAXY_SOUNDS,False,200,50,0.04046,0.04046,103204.5,55377.5,29250,9750
UV_VISOR_MAGENTA,GALAXY_SOUNDS_BLACK_HOLES,UV_VISOR,GALAXY_SOUNDS,False,200,50,0.04901,0.04901,75645.5,55375.5,29250,9750
MICROCHIP_TRIANGLE,SLEEP_POD_POLYESTER,MICROCHIP,SLEEP_POD,False,100,50,-0.02374,0.02374,-56231.5,55367.5,29550,9850
TRANSLATOR_VOID_BLUE,MICROCHIP_TRIANGLE,TRANSLATOR,MICROCHIP,False,100,50,0.03014,0.03014,95881.0,55357.0,29550,9850
PEBBLES_XL,PEBBLES_XS,PEBBLES,PEBBLES,True,200,50,0.08934,0.08934,220514.5,55329.5,29250,9750
OXYGEN_SHAKE_CHOCOLATE,ROBOT_DISHES,OXYGEN_SHAKE,ROBOT,False,100,50,0.0283,0.0283,94543.5,55327.5,29550,9850
MICROCHIP_OVAL,PEBBLES_L,MICROCHIP,PEBBLES,False,50,50,-0.00454,0.00454,7688.0,55324.5,29700,9900
TRANSLATOR_GRAPHITE_MIST,PEBBLES_L,TRANSLATOR,PEBBLES,False,200,50,0.06006,0.06006,126605.5,55310.0,29250,9750
MICROCHIP_SQUARE,SNACKPACK_RASPBERRY,MICROCHIP,SNACKPACK,False,50,50,-0.01724,0.01724,-32852.5,55278.0,29700,9900
OXYGEN_SHAKE_CHOCOLATE,TRANSLATOR_ASTRO_BLACK,OXYGEN_SHAKE,TRANSLATOR,False,200,50,0.05569,0.05569,84234.0,55264.5,29250,9750
UV_VISOR_ORANGE,GALAXY_SOUNDS_BLACK_HOLES,UV_VISOR,GALAXY_SOUNDS,False,200,50,0.02272,0.02272,-670.0,55239.0,29250,9750
SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,SLEEP_POD,SLEEP_POD,True,100,50,0.01892,0.01892,2814.0,55227.5,29550,9850
SNACKPACK_CHOCOLATE,SLEEP_POD_COTTON,SNACKPACK,SLEEP_POD,False,10,50,0.00451,0.00451,18743.5,55216.5,29820,9940
TRANSLATOR_GRAPHITE_MIST,PEBBLES_XL,TRANSLATOR,PEBBLES,False,10,10,0.01712,0.01712,65976.0,55215.0,29940,9980
GALAXY_SOUNDS_BLACK_HOLES,ROBOT_DISHES,GALAXY_SOUNDS,ROBOT,False,200,50,0.03011,0.03011,77440.5,55178.0,29250,9750
ROBOT_IRONING,PEBBLES_S,ROBOT,PEBBLES,False,50,50,0.00245,0.00245,3427.0,55167.5,29700,9900
PANEL_2X2,PEBBLES_XL,PANEL,PEBBLES,False,100,50,0.05895,0.05895,187994.0,55033.5,29550,9850
SNACKPACK_STRAWBERRY,MICROCHIP_TRIANGLE,SNACKPACK,MICROCHIP,False,100,50,0.02312,0.02312,73542.5,55026.0,29550,9850
SLEEP_POD_NYLON,ROBOT_LAUNDRY,SLEEP_POD,ROBOT,False,100,50,-0.01411,0.01411,22242.0,55004.0,29550,9850
MICROCHIP_SQUARE,SLEEP_POD_SUEDE,MICROCHIP,SLEEP_POD,False,100,50,0.08077,0.08077,167266.5,54997.5,29550,9850
PANEL_2X4,TRANSLATOR_ECLIPSE_CHARCOAL,PANEL,TRANSLATOR,False,200,50,0.01463,0.01463,81038.5,54981.0,29250,9750
PEBBLES_M,PEBBLES_XL,PEBBLES,PEBBLES,True,5,50,0.00489,0.00489,48410.0,54947.5,29835,9945
SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY,SNACKPACK,SNACKPACK,True,200,50,0.02793,0.02793,30823.0,54894.5,29250,9750
OXYGEN_SHAKE_MORNING_BREATH,GALAXY_SOUNDS_PLANETARY_RINGS,OXYGEN_SHAKE,GALAXY_SOUNDS,False,200,50,0.03481,0.03481,17402.0,54842.0,29250,9750
UV_VISOR_YELLOW,PANEL_4X4,UV_VISOR,PANEL,False,100,50,-0.02743,0.02743,-22661.0,54840.0,29550,9850
PEBBLES_XS,GALAXY_SOUNDS_SOLAR_FLAMES,PEBBLES,GALAXY_SOUNDS,False,200,50,0.01266,0.01266,53106.5,54801.5,29250,9750
MICROCHIP_TRIANGLE,SLEEP_POD_SUEDE,MICROCHIP,SLEEP_POD,False,200,50,0.04395,0.04395,114363.5,54789.0,29250,9750
SLEEP_POD_SUEDE,SNACKPACK_RASPBERRY,SLEEP_POD,SNACKPACK,False,100,50,0.0482,0.0482,59990.0,54784.0,29550,9850
SNACKPACK_VANILLA,PEBBLES_XS,SNACKPACK,PEBBLES,False,100,50,0.00688,0.00688,-3711.0,54769.5,29550,9850
SLEEP_POD_COTTON,MICROCHIP_TRIANGLE,SLEEP_POD,MICROCHIP,False,100,50,0.01546,0.01546,6897.0,54734.5,29550,9850
GALAXY_SOUNDS_DARK_MATTER,TRANSLATOR_SPACE_GRAY,GALAXY_SOUNDS,TRANSLATOR,False,50,50,0.03383,0.03383,66970.0,54729.5,29700,9900
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,OXYGEN_SHAKE,True,50,50,0.0009,0.0009,8576.5,54701.5,29700,9900
TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,TRANSLATOR,True,50,50,0.05364,0.05364,83888.0,54698.0,29700,9900
PANEL_2X4,GALAXY_SOUNDS_PLANETARY_RINGS,PANEL,GALAXY_SOUNDS,False,200,50,0.06024,0.06024,184982.0,54692.0,29250,9750
UV_VISOR_YELLOW,PEBBLES_S,UV_VISOR,PEBBLES,False,100,50,0.00793,0.00793,41991.5,54653.5,29550,9850
PEBBLES_L,PEBBLES_XL,PEBBLES,PEBBLES,True,200,10,0.02698,0.02698,87743.5,54585.0,29370,9790
SLEEP_POD_NYLON,MICROCHIP_TRIANGLE,SLEEP_POD,MICROCHIP,False,100,50,0.03547,0.03547,70896.5,54550.5,29550,9850
PANEL_2X4,OXYGEN_SHAKE_CHOCOLATE,PANEL,OXYGEN_SHAKE,False,50,50,0.02339,0.02339,18596.5,54549.0,29700,9900
OXYGEN_SHAKE_GARLIC,GALAXY_SOUNDS_SOLAR_FLAMES,OXYGEN_SHAKE,GALAXY_SOUNDS,False,10,50,0.02314,0.02314,17548.0,54513.0,29820,9940
PANEL_2X4,MICROCHIP_RECTANGLE,PANEL,MICROCHIP,False,50,50,-0.04005,0.04005,-52175.5,54424.0,29700,9900
OXYGEN_SHAKE_MORNING_BREATH,PEBBLES_M,OXYGEN_SHAKE,PEBBLES,False,200,50,-0.04496,0.04496,-168862.5,54297.5,29250,9750
PANEL_4X4,PEBBLES_M,PANEL,PEBBLES,False,200,50,0.08378,0.08378,225830.0,54157.0,29250,9750
SLEEP_POD_COTTON,PEBBLES_L,SLEEP_POD,PEBBLES,False,100,50,0.02362,0.02362,41331.5,54140.5,29550,9850
UV_VISOR_MAGENTA,PANEL_4X4,UV_VISOR,PANEL,False,100,50,0.03374,0.03374,47451.0,54114.5,29550,9850
MICROCHIP_TRIANGLE,TRANSLATOR_ASTRO_BLACK,MICROCHIP,TRANSLATOR,False,200,50,0.0243,0.0243,47023.0,54059.0,29250,9750
ROBOT_IRONING,SLEEP_POD_NYLON,ROBOT,SLEEP_POD,False,100,50,-0.03273,0.03273,9418.5,54033.5,29550,9850
TRANSLATOR_SPACE_GRAY,OXYGEN_SHAKE_MORNING_BREATH,TRANSLATOR,OXYGEN_SHAKE,False,100,50,-0.02267,0.02267,-17792.5,54020.5,29550,9850
OXYGEN_SHAKE_MINT,PEBBLES_XL,OXYGEN_SHAKE,PEBBLES,False,50,50,-0.03636,0.03636,-213314.0,53881.5,29700,9900
UV_VISOR_AMBER,SNACKPACK_RASPBERRY,UV_VISOR,SNACKPACK,False,200,50,0.04305,0.04305,30589.0,53812.0,29250,9750
SLEEP_POD_LAMB_WOOL,PANEL_2X4,SLEEP_POD,PANEL,False,200,50,-0.0117,0.0117,-28022.0,53809.0,29250,9750
TRANSLATOR_ASTRO_BLACK,ROBOT_IRONING,TRANSLATOR,ROBOT,False,200,50,0.02845,0.02845,71920.5,53747.5,29250,9750
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_LAMB_WOOL,GALAXY_SOUNDS,SLEEP_POD,False,200,50,0.07082,0.07082,186417.5,53601.5,29250,9750
UV_VISOR_RED,SNACKPACK_STRAWBERRY,UV_VISOR,SNACKPACK,False,200,50,0.04617,0.04617,78520.5,53591.0,29250,9750
UV_VISOR_RED,UV_VISOR_ORANGE,UV_VISOR,UV_VISOR,True,200,50,0.04285,0.04285,122891.5,53528.0,29250,9750
OXYGEN_SHAKE_GARLIC,ROBOT_DISHES,OXYGEN_SHAKE,ROBOT,False,50,50,-0.03664,0.03664,-32669.0,53479.5,29700,9900
ROBOT_VACUUMING,GALAXY_SOUNDS_PLANETARY_RINGS,ROBOT,GALAXY_SOUNDS,False,50,50,-0.01523,0.01523,10865.5,53471.5,29700,9900
MICROCHIP_TRIANGLE,SLEEP_POD_NYLON,MICROCHIP,SLEEP_POD,False,50,50,0.01097,0.01097,5071.0,53431.0,29700,9900
SLEEP_POD_LAMB_WOOL,OXYGEN_SHAKE_CHOCOLATE,SLEEP_POD,OXYGEN_SHAKE,False,200,50,0.03534,0.03534,99455.0,53376.0,29250,9750
UV_VISOR_RED,TRANSLATOR_GRAPHITE_MIST,UV_VISOR,TRANSLATOR,False,100,50,0.04244,0.04244,99437.5,53357.5,29550,9850
OXYGEN_SHAKE_MINT,PANEL_1X2,OXYGEN_SHAKE,PANEL,False,200,50,0.03639,0.03639,73870.0,53283.0,29250,9750
MICROCHIP_OVAL,ROBOT_IRONING,MICROCHIP,ROBOT,False,50,50,0.03748,0.03748,78347.0,53199.5,29700,9900
UV_VISOR_MAGENTA,SLEEP_POD_NYLON,UV_VISOR,SLEEP_POD,False,50,50,0.00418,0.00418,34920.5,53181.5,29700,9900
ROBOT_MOPPING,OXYGEN_SHAKE_GARLIC,ROBOT,OXYGEN_SHAKE,False,100,50,0.04992,0.04992,86104.5,53179.5,29550,9850
GALAXY_SOUNDS_DARK_MATTER,PEBBLES_S,GALAXY_SOUNDS,PEBBLES,False,10,50,0.02248,0.02248,43776.0,53175.5,29820,9940
PANEL_2X4,OXYGEN_SHAKE_CHOCOLATE,PANEL,OXYGEN_SHAKE,False,100,50,0.00548,0.00548,15980.0,53166.5,29550,9850
OXYGEN_SHAKE_EVENING_BREATH,ROBOT_DISHES,OXYGEN_SHAKE,ROBOT,False,100,50,-0.00694,0.00694,-16415.0,53134.0,29550,9850
PEBBLES_XL,PEBBLES_M,PEBBLES,PEBBLES,True,200,10,0.05679,0.05679,84945.5,53057.0,29370,9790
UV_VISOR_ORANGE,ROBOT_DISHES,UV_VISOR,ROBOT,False,100,50,0.00269,0.00269,-33602.0,52997.5,29550,9850
MICROCHIP_RECTANGLE,PANEL_2X4,MICROCHIP,PANEL,False,200,50,0.06986,0.06986,116904.5,52987.5,29250,9750
PEBBLES_S,PANEL_2X4,PEBBLES,PANEL,False,100,50,0.07963,0.07963,133202.0,52963.5,29550,9850
MICROCHIP_SQUARE,PANEL_1X2,MICROCHIP,PANEL,False,200,50,0.00683,0.00683,-11679.0,52932.5,29250,9750
PANEL_2X4,PEBBLES_L,PANEL,PEBBLES,False,200,50,-0.05114,0.05114,-130508.0,52839.5,29250,9750
PEBBLES_S,TRANSLATOR_SPACE_GRAY,PEBBLES,TRANSLATOR,False,200,50,0.02807,0.02807,45071.0,52708.0,29250,9750
ROBOT_IRONING,ROBOT_MOPPING,ROBOT,ROBOT,True,50,50,0.033,0.033,64218.0,52701.0,29700,9900
UV_VISOR_AMBER,PANEL_2X4,UV_VISOR,PANEL,False,50,50,0.01984,0.01984,57635.0,52698.5,29700,9900
SLEEP_POD_COTTON,PEBBLES_S,SLEEP_POD,PEBBLES,False,100,50,0.04249,0.04249,83846.0,52695.5,29550,9850
OXYGEN_SHAKE_MORNING_BREATH,PANEL_2X2,OXYGEN_SHAKE,PANEL,False,100,50,0.02465,0.02465,52812.5,52634.0,29550,9850
GALAXY_SOUNDS_SOLAR_WINDS,PEBBLES_XL,GALAXY_SOUNDS,PEBBLES,False,50,50,-0.01536,0.01536,5051.5,52625.5,29700,9900
TRANSLATOR_VOID_BLUE,GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR,GALAXY_SOUNDS,False,50,50,0.03461,0.03461,69008.0,52588.5,29700,9900
ROBOT_MOPPING,MICROCHIP_SQUARE,ROBOT,MICROCHIP,False,50,10,0.01304,0.01304,36942.5,52573.0,29820,9940
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,OXYGEN_SHAKE,True,200,50,0.02703,0.02703,139410.0,52560.5,29250,9750
PEBBLES_S,PEBBLES_XL,PEBBLES,PEBBLES,True,10,50,0.02845,0.02845,195142.5,52533.5,29820,9940
MICROCHIP_TRIANGLE,SLEEP_POD_POLYESTER,MICROCHIP,SLEEP_POD,False,10,50,-0.00261,0.00261,1011.5,52509.0,29820,9940
SNACKPACK_PISTACHIO,OXYGEN_SHAKE_CHOCOLATE,SNACKPACK,OXYGEN_SHAKE,False,200,50,0.00777,0.00777,49605.0,52424.5,29250,9750
SLEEP_POD_SUEDE,MICROCHIP_OVAL,SLEEP_POD,MICROCHIP,False,100,50,0.01379,0.01379,47566.5,52410.5,29550,9850
ROBOT_IRONING,OXYGEN_SHAKE_EVENING_BREATH,ROBOT,OXYGEN_SHAKE,False,100,50,0.00142,0.00142,11057.0,52387.0,29550,9850
OXYGEN_SHAKE_GARLIC,UV_VISOR_MAGENTA,OXYGEN_SHAKE,UV_VISOR,False,200,50,-0.01127,0.01127,51565.5,52363.5,29250,9750
GALAXY_SOUNDS_DARK_MATTER,MICROCHIP_TRIANGLE,GALAXY_SOUNDS,MICROCHIP,False,50,50,0.04933,0.04933,92309.5,52327.0,29700,9900
SNACKPACK_VANILLA,ROBOT_VACUUMING,SNACKPACK,ROBOT,False,200,50,0.00844,0.00844,41696.0,52184.0,29250,9750
OXYGEN_SHAKE_CHOCOLATE,GALAXY_SOUNDS_PLANETARY_RINGS,OXYGEN_SHAKE,GALAXY_SOUNDS,False,100,50,-0.02164,0.02164,33121.0,52164.0,29550,9850
SNACKPACK_VANILLA,TRANSLATOR_ASTRO_BLACK,SNACKPACK,TRANSLATOR,False,200,50,0.05448,0.05448,88684.5,52149.5,29250,9750
SLEEP_POD_POLYESTER,PEBBLES_XS,SLEEP_POD,PEBBLES,False,100,50,0.03778,0.03778,102973.0,52148.0,29550,9850
TRANSLATOR_ECLIPSE_CHARCOAL,PEBBLES_M,TRANSLATOR,PEBBLES,False,50,50,0.03565,0.03565,156840.5,52133.0,29700,9900
PANEL_2X2,ROBOT_LAUNDRY,PANEL,ROBOT,False,200,50,0.06421,0.06421,131207.5,52132.5,29250,9750
MICROCHIP_RECTANGLE,UV_VISOR_RED,MICROCHIP,UV_VISOR,False,50,50,0.013,0.013,7705.5,52112.5,29700,9900
ROBOT_DISHES,OXYGEN_SHAKE_MINT,ROBOT,OXYGEN_SHAKE,False,100,50,0.08761,0.08761,149227.0,52059.0,29550,9850
PANEL_2X2,TRANSLATOR_SPACE_GRAY,PANEL,TRANSLATOR,False,200,50,0.05938,0.05938,98658.5,52028.0,29250,9750
MICROCHIP_OVAL,SNACKPACK_VANILLA,MICROCHIP,SNACKPACK,False,100,50,0.03288,0.03288,34492.0,52028.0,29550,9850
UV_VISOR_RED,GALAXY_SOUNDS_SOLAR_FLAMES,UV_VISOR,GALAXY_SOUNDS,False,100,50,0.03386,0.03386,125076.5,51979.0,29550,9850
UV_VISOR_ORANGE,OXYGEN_SHAKE_EVENING_BREATH,UV_VISOR,OXYGEN_SHAKE,False,200,50,-0.0111,0.0111,-23935.5,51924.0,29250,9750
GALAXY_SOUNDS_DARK_MATTER,SLEEP_POD_COTTON,GALAXY_SOUNDS,SLEEP_POD,False,5,50,0.02952,0.02952,67308.0,51915.0,29835,9945
SLEEP_POD_LAMB_WOOL,GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD,GALAXY_SOUNDS,False,200,50,0.02779,0.02779,125724.0,51792.5,29250,9750
UV_VISOR_YELLOW,SLEEP_POD_NYLON,UV_VISOR,SLEEP_POD,False,100,50,0.00484,0.00484,25413.0,51743.5,29550,9850
SNACKPACK_STRAWBERRY,GALAXY_SOUNDS_SOLAR_FLAMES,SNACKPACK,GALAXY_SOUNDS,False,200,50,0.03549,0.03549,50506.5,51733.5,29250,9750
SLEEP_POD_COTTON,PEBBLES_L,SLEEP_POD,PEBBLES,False,50,50,0.05376,0.05376,129116.5,51717.0,29700,9900
SLEEP_POD_POLYESTER,PEBBLES_S,SLEEP_POD,PEBBLES,False,50,50,-0.02011,0.02011,-65290.5,51660.0,29700,9900
TRANSLATOR_GRAPHITE_MIST,SLEEP_POD_NYLON,TRANSLATOR,SLEEP_POD,False,100,50,0.04034,0.04034,73925.0,51643.5,29550,9850
OXYGEN_SHAKE_EVENING_BREATH,MICROCHIP_TRIANGLE,OXYGEN_SHAKE,MICROCHIP,False,200,50,0.06268,0.06268,142657.0,51603.0,29250,9750
SLEEP_POD_NYLON,ROBOT_LAUNDRY,SLEEP_POD,ROBOT,False,50,50,0.02387,0.02387,35285.5,51600.0,29700,9900
UV_VISOR_MAGENTA,ROBOT_MOPPING,UV_VISOR,ROBOT,False,100,50,0.03537,0.03537,81191.5,51595.5,29550,9850
SLEEP_POD_COTTON,UV_VISOR_RED,SLEEP_POD,UV_VISOR,False,50,50,0.03021,0.03021,48461.5,51582.0,29700,9900
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_NYLON,GALAXY_SOUNDS,SLEEP_POD,False,200,50,0.01915,0.01915,71073.0,51581.0,29250,9750
OXYGEN_SHAKE_MINT,SNACKPACK_RASPBERRY,OXYGEN_SHAKE,SNACKPACK,False,200,50,0.07159,0.07159,103393.5,51512.5,29250,9750
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_LAMB_WOOL,GALAXY_SOUNDS,SLEEP_POD,False,50,50,0.0076,0.0076,73615.5,51494.5,29700,9900
MICROCHIP_CIRCLE,ROBOT_LAUNDRY,MICROCHIP,ROBOT,False,100,50,-0.04655,0.04655,-70070.5,51442.0,29550,9850
ROBOT_IRONING,MICROCHIP_TRIANGLE,ROBOT,MICROCHIP,False,100,50,0.00796,0.00796,108552.5,51338.5,29550,9850
OXYGEN_SHAKE_MINT,PANEL_1X4,OXYGEN_SHAKE,PANEL,False,100,50,-0.00084,0.00084,-45277.0,51330.5,29550,9850
SNACKPACK_RASPBERRY,PEBBLES_XS,SNACKPACK,PEBBLES,False,100,50,-0.02834,0.02834,-126415.0,51285.5,29550,9850
GALAXY_SOUNDS_PLANETARY_RINGS,PANEL_1X2,GALAXY_SOUNDS,PANEL,False,200,50,-0.01195,0.01195,-1695.5,51265.5,29250,9750
MICROCHIP_OVAL,SLEEP_POD_POLYESTER,MICROCHIP,SLEEP_POD,False,10,50,0.0011,0.0011,26554.5,51251.5,29820,9940
PANEL_4X4,PEBBLES_M,PANEL,PEBBLES,False,100,50,0.02219,0.02219,127174.5,51223.0,29550,9850
PANEL_2X2,UV_VISOR_YELLOW,PANEL,UV_VISOR,False,100,50,-0.01339,0.01339,5248.5,51223.0,29550,9850
PANEL_1X4,GALAXY_SOUNDS_DARK_MATTER,PANEL,GALAXY_SOUNDS,False,10,50,0.04766,0.04766,78807.0,51168.5,29820,9940
PEBBLES_S,PEBBLES_L,PEBBLES,PEBBLES,True,200,50,-0.01344,0.01344,-13706.0,51156.0,29250,9750
SNACKPACK_RASPBERRY,ROBOT_DISHES,SNACKPACK,ROBOT,False,50,50,0.07169,0.07169,104477.0,51137.5,29700,9900
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,GALAXY_SOUNDS,True,200,50,0.00647,0.00647,-13348.5,51136.5,29250,9750
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,GALAXY_SOUNDS,True,50,50,0.02815,0.02815,31973.0,51109.0,29700,9900
ROBOT_VACUUMING,GALAXY_SOUNDS_PLANETARY_RINGS,ROBOT,GALAXY_SOUNDS,False,100,50,0.00327,0.00327,61894.0,51024.5,29550,9850
UV_VISOR_YELLOW,PANEL_2X2,UV_VISOR,PANEL,False,50,50,0.07673,0.07673,106474.0,50996.5,29700,9900
GALAXY_SOUNDS_BLACK_HOLES,OXYGEN_SHAKE_MINT,GALAXY_SOUNDS,OXYGEN_SHAKE,False,100,50,-0.0137,0.0137,-22757.5,50980.5,29550,9850
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,OXYGEN_SHAKE,True,50,50,0.04828,0.04828,76842.5,50974.5,29700,9900
GALAXY_SOUNDS_PLANETARY_RINGS,SLEEP_POD_COTTON,GALAXY_SOUNDS,SLEEP_POD,False,10,50,0.01729,0.01729,41695.5,50951.0,29820,9940
SLEEP_POD_LAMB_WOOL,UV_VISOR_YELLOW,SLEEP_POD,UV_VISOR,False,50,50,0.03174,0.03174,41515.0,50924.0,29700,9900
PEBBLES_L,SLEEP_POD_SUEDE,PEBBLES,SLEEP_POD,False,50,50,0.05473,0.05473,105066.0,50909.5,29700,9900
MICROCHIP_SQUARE,SNACKPACK_RASPBERRY,MICROCHIP,SNACKPACK,False,100,50,-0.02371,0.02371,-37498.0,50877.5,29550,9850
TRANSLATOR_GRAPHITE_MIST,PEBBLES_XL,TRANSLATOR,PEBBLES,False,5,50,0.0077,0.0077,63728.0,50867.5,29835,9945
OXYGEN_SHAKE_MINT,PANEL_1X4,OXYGEN_SHAKE,PANEL,False,200,50,-0.0335,0.0335,-41125.0,50834.5,29250,9750
UV_VISOR_MAGENTA,PANEL_2X2,UV_VISOR,PANEL,False,100,50,0.02208,0.02208,78265.0,50806.5,29550,9850
OXYGEN_SHAKE_MORNING_BREATH,GALAXY_SOUNDS_BLACK_HOLES,OXYGEN_SHAKE,GALAXY_SOUNDS,False,100,50,0.03878,0.03878,92013.0,50803.5,29550,9850
OXYGEN_SHAKE_MORNING_BREATH,GALAXY_SOUNDS_BLACK_HOLES,OXYGEN_SHAKE,GALAXY_SOUNDS,False,10,50,0.02056,0.02056,40703.5,50757.0,29820,9940
OXYGEN_SHAKE_MORNING_BREATH,SLEEP_POD_POLYESTER,OXYGEN_SHAKE,SLEEP_POD,False,100,50,0.0625,0.0625,105262.0,50753.0,29550,9850
OXYGEN_SHAKE_MORNING_BREATH,PEBBLES_L,OXYGEN_SHAKE,PEBBLES,False,50,50,-0.02277,0.02277,-38237.0,50729.5,29700,9900
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,OXYGEN_SHAKE,True,50,50,0.04955,0.04955,105657.5,50706.0,29700,9900
PANEL_4X4,UV_VISOR_ORANGE,PANEL,UV_VISOR,False,50,50,-0.02012,0.02012,-57139.5,50629.0,29700,9900
SNACKPACK_RASPBERRY,PANEL_2X2,SNACKPACK,PANEL,False,100,50,0.02968,0.02968,37263.5,50562.5,29550,9850
MICROCHIP_TRIANGLE,PEBBLES_L,MICROCHIP,PEBBLES,False,200,50,0.06856,0.06856,153697.5,50537.0,29250,9750
OXYGEN_SHAKE_CHOCOLATE,SNACKPACK_STRAWBERRY,OXYGEN_SHAKE,SNACKPACK,False,100,50,0.00271,0.00271,44875.0,50435.5,29550,9850
UV_VISOR_YELLOW,PANEL_2X2,UV_VISOR,PANEL,False,200,50,0.10119,0.10119,162741.5,50432.0,29250,9750
UV_VISOR_YELLOW,OXYGEN_SHAKE_MORNING_BREATH,UV_VISOR,OXYGEN_SHAKE,False,100,50,-0.01948,0.01948,-30451.0,50416.5,29550,9850
MICROCHIP_TRIANGLE,SNACKPACK_RASPBERRY,MICROCHIP,SNACKPACK,False,50,50,-0.0176,0.0176,-3620.5,50361.0,29700,9900
SNACKPACK_CHOCOLATE,SLEEP_POD_LAMB_WOOL,SNACKPACK,SLEEP_POD,False,100,50,0.04328,0.04328,89535.0,50358.0,29550,9850
TRANSLATOR_ECLIPSE_CHARCOAL,SNACKPACK_CHOCOLATE,TRANSLATOR,SNACKPACK,False,100,50,0.12187,0.12187,149665.0,50345.0,29550,9850
UV_VISOR_YELLOW,ROBOT_IRONING,UV_VISOR,ROBOT,False,200,50,-0.05875,0.05875,-99448.0,50343.0,29250,9750
PEBBLES_L,TRANSLATOR_ECLIPSE_CHARCOAL,PEBBLES,TRANSLATOR,False,100,50,-0.0077,0.0077,8539.5,50235.5,29550,9850
OXYGEN_SHAKE_MORNING_BREATH,PANEL_1X2,OXYGEN_SHAKE,PANEL,False,50,50,-0.02577,0.02577,-34890.5,50206.5,29700,9900
PANEL_4X4,SLEEP_POD_COTTON,PANEL,SLEEP_POD,False,200,50,0.0012,0.0012,22978.0,50187.5,29250,9750
OXYGEN_SHAKE_CHOCOLATE,SLEEP_POD_POLYESTER,OXYGEN_SHAKE,SLEEP_POD,False,100,50,-0.01375,0.01375,3424.0,50168.5,29550,9850
OXYGEN_SHAKE_CHOCOLATE,PANEL_1X4,OXYGEN_SHAKE,PANEL,False,200,50,0.10682,0.10682,185453.0,50160.5,29250,9750
UV_VISOR_ORANGE,OXYGEN_SHAKE_MORNING_BREATH,UV_VISOR,OXYGEN_SHAKE,False,100,50,0.02386,0.02386,2165.5,50123.0,29550,9850
SNACKPACK_STRAWBERRY,MICROCHIP_TRIANGLE,SNACKPACK,MICROCHIP,False,50,50,0.06366,0.06366,147128.5,50118.0,29700,9900
PEBBLES_M,PEBBLES_L,PEBBLES,PEBBLES,True,200,50,0.02456,0.02456,63509.0,50108.0,29250,9750
UV_VISOR_ORANGE,TRANSLATOR_ECLIPSE_CHARCOAL,UV_VISOR,TRANSLATOR,False,100,50,0.02111,0.02111,45488.5,50095.0,29550,9850
PEBBLES_M,ROBOT_MOPPING,PEBBLES,ROBOT,False,50,50,0.00637,0.00637,-18575.0,50061.0,29700,9900
TRANSLATOR_ASTRO_BLACK,PEBBLES_L,TRANSLATOR,PEBBLES,False,200,50,0.0709,0.0709,152731.5,50026.5,29250,9750
OXYGEN_SHAKE_GARLIC,SLEEP_POD_COTTON,OXYGEN_SHAKE,SLEEP_POD,False,200,50,0.08685,0.08685,247179.0,50019.5,29250,9750
OXYGEN_SHAKE_MINT,MICROCHIP_CIRCLE,OXYGEN_SHAKE,MICROCHIP,False,200,50,0.06117,0.06117,74349.5,49992.5,29250,9750
ROBOT_IRONING,SLEEP_POD_NYLON,ROBOT,SLEEP_POD,False,200,50,0.01689,0.01689,52487.5,49992.0,29250,9750
UV_VISOR_YELLOW,MICROCHIP_SQUARE,UV_VISOR,MICROCHIP,False,5,50,-0.00622,0.00622,25096.5,49969.0,29835,9945
GALAXY_SOUNDS_DARK_MATTER,SNACKPACK_RASPBERRY,GALAXY_SOUNDS,SNACKPACK,False,50,50,0.03222,0.03222,43102.5,49945.0,29700,9900
PEBBLES_L,OXYGEN_SHAKE_GARLIC,PEBBLES,OXYGEN_SHAKE,False,200,50,0.08085,0.08085,113634.0,49943.0,29250,9750
SNACKPACK_VANILLA,PEBBLES_S,SNACKPACK,PEBBLES,False,100,50,-0.06832,0.06832,-115753.5,49930.0,29550,9850
