target,category,kind,peers,coefs,full_resid_std,portal_resid_std,full_reversion_proxy,portal_reversion_proxy,signal_count,portal_signal_count,day2_proxy,day3_proxy,day4_proxy,stability_min_day
UV_VISOR_MAGENTA,UV_VISOR,small_int_dev,UV_VISOR_RED|SLEEP_POD_POLYESTER,3|1,2146.501,849.1472,281082.5,237022.0,5486,5237,44060.5,0.0,237022.0,0.0
PANEL_1X4,PANEL,small_int_dev,PANEL_2X2|PEBBLES_S,3|3,3661.4212,1698.8841,282648.5,237015.0,4816,4492,0.0,45633.5,237015.0,0.0
PEBBLES_XL,PEBBLES,small_int_dev,PEBBLES_M|SNACKPACK_STRAWBERRY,3|3,2298.4786,1499.3795,508387.5,236886.0,5183,1028,50274.0,221227.5,236886.0,50274.0
UV_VISOR_AMBER,UV_VISOR,small_int_dev,UV_VISOR_MAGENTA|SLEEP_POD_POLYESTER,1|-3,1562.4806,946.9127,376725.5,236878.5,4667,2204,131001.5,8845.5,236878.5,8845.5
UV_VISOR_MAGENTA,UV_VISOR,small_int_dev,UV_VISOR_AMBER|SLEEP_POD_POLYESTER,1|3,1562.4806,946.9127,376725.5,236878.5,4667,2204,131001.5,8845.5,236878.5,8845.5
ROBOT_MOPPING,ROBOT,small_int_dev,TRANSLATOR_ASTRO_BLACK|PEBBLES_L,-1|-3,2206.8294,2561.1585,346981.0,236853.5,5787,4248,55352.5,54775.0,236853.5,54775.0
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,small_int_dev,PEBBLES_L|ROBOT_MOPPING,-3|-1,2206.8294,2561.1585,346981.0,236853.5,5787,4248,55352.5,54775.0,236853.5,54775.0
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,small_int_dev,OXYGEN_SHAKE_GARLIC|PEBBLES_XL,-2|3,3972.014,3227.5414,564941.0,236835.5,5532,1242,324805.5,3300.0,236835.5,3300.0
PEBBLES_M,PEBBLES,small_int_dev,PEBBLES_L|MICROCHIP_CIRCLE,-3|-3,2222.7299,1060.2688,349111.5,236715.0,4080,2817,89762.5,22634.0,236715.0,22634.0
SNACKPACK_RASPBERRY,SNACKPACK,small_int_dev,MICROCHIP_SQUARE|PEBBLES_XL,3|-2,4252.8506,4321.1606,289633.0,236644.0,3172,1140,21453.0,31536.0,236644.0,21453.0
ROBOT_MOPPING,ROBOT,small_int_dev,PEBBLES_L|SLEEP_POD_POLYESTER,-3|-3,4659.524,3245.921,226892.0,236529.5,5755,4990,14904.0,-24541.5,236529.5,-24541.5
PANEL_2X2,PANEL,small_int_dev,PEBBLES_M|SLEEP_POD_POLYESTER,3|3,4957.6883,1261.7143,308963.5,236495.0,2309,1821,30429.5,42039.0,236495.0,30429.5
MICROCHIP_SQUARE,MICROCHIP,small_int_dev,PEBBLES_XL|TRANSLATOR_ECLIPSE_CHARCOAL,1|-3,1844.7456,2316.0318,355854.0,236487.5,3558,3058,36160.5,83206.0,236487.5,36160.5
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,small_int_dev,PEBBLES_XS|MICROCHIP_RECTANGLE,-3|2,3071.8008,2275.2926,335567.5,236451.5,4459,2396,99116.0,0.0,236451.5,0.0
SNACKPACK_RASPBERRY,SNACKPACK,small_int_dev,ROBOT_VACUUMING|PEBBLES_L,2|-3,2459.8894,2018.6254,370197.0,236413.5,5430,2900,109130.5,24653.0,236413.5,24653.0
PEBBLES_L,PEBBLES,small_int_dev,PEBBLES_M|PEBBLES_S,-3|1,2908.4411,1056.4069,358223.5,236347.5,3205,1682,50718.0,71158.0,236347.5,50718.0
PEBBLES_S,PEBBLES,small_int_dev,PEBBLES_L|PEBBLES_M,1|3,2908.4411,1056.4069,358223.5,236347.5,3205,1682,50718.0,71158.0,236347.5,50718.0
UV_VISOR_MAGENTA,UV_VISOR,small_int_dev,UV_VISOR_RED|PEBBLES_M,-3|2,1536.6959,1093.2312,472687.5,236329.5,4273,2345,77175.0,159183.0,236329.5,77175.0
SLEEP_POD_NYLON,SLEEP_POD,small_int_dev,SLEEP_POD_POLYESTER|MICROCHIP_RECTANGLE,3|3,1851.9822,1625.4985,540220.5,236178.5,3901,2539,88701.0,215341.0,236178.5,88701.0
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,small_int_dev,PEBBLES_XL|ROBOT_IRONING,3|1,5039.6206,4257.2284,627295.5,236131.5,5927,1604,391164.0,0.0,236131.5,0.0
PEBBLES_M,PEBBLES,small_int_dev,PEBBLES_S|PANEL_2X2,-3|-2,3183.4947,1496.2842,236130.5,236130.5,4858,4858,0.0,0.0,236130.5,0.0
MICROCHIP_CIRCLE,MICROCHIP,small_int_dev,MICROCHIP_TRIANGLE|UV_VISOR_YELLOW,-3|1,2130.0373,679.3495,206536.5,236127.0,5754,5311,13748.5,-43339.0,236127.0,-43339.0
SNACKPACK_CHOCOLATE,SNACKPACK,small_int_dev,SNACKPACK_STRAWBERRY|PEBBLES_L,-2|-3,2146.9846,2310.2229,379388.5,236060.0,4765,3013,123898.5,19430.0,236060.0,19430.0
PEBBLES_XL,PEBBLES,small_int_dev,PEBBLES_L|PEBBLES_XS,3|-1,2691.1543,3219.5016,369744.5,236042.5,3882,1943,84956.5,48745.5,236042.5,48745.5
PEBBLES_XS,PEBBLES,small_int_dev,PEBBLES_L|PEBBLES_XL,3|-1,2691.1543,3219.5016,369744.5,236042.5,3882,1943,84956.5,48745.5,236042.5,48745.5
PEBBLES_S,PEBBLES,small_int_dev,PEBBLES_XL|MICROCHIP_CIRCLE,3|-2,5546.9189,3473.1341,729209.5,236008.5,5822,1444,493201.0,0.0,236008.5,0.0
SNACKPACK_CHOCOLATE,SNACKPACK,small_int_dev,SNACKPACK_RASPBERRY|PEBBLES_L,-3|-3,1785.0633,1943.1826,304878.5,235993.0,3565,1172,68885.5,0.0,235993.0,0.0
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,small_int_dev,GALAXY_SOUNDS_DARK_MATTER|SLEEP_POD_POLYESTER,-3|2,1248.1644,1086.3105,339866.0,235961.0,4619,3133,76424.0,27481.0,235961.0,27481.0
PANEL_2X2,PANEL,small_int_dev,PANEL_2X4|PEBBLES_M,3|3,3898.69,1504.6846,292709.0,235896.0,3242,2543,5435.0,51378.0,235896.0,5435.0
SLEEP_POD_LAMB_WOOL,SLEEP_POD,small_int_dev,OXYGEN_SHAKE_EVENING_BREATH|MICROCHIP_CIRCLE,3|-2,1622.2424,2067.7132,347799.0,235805.0,3542,2626,110532.5,1461.5,235805.0,1461.5
SLEEP_POD_SUEDE,SLEEP_POD,small_int_dev,MICROCHIP_TRIANGLE|UV_VISOR_MAGENTA,3|3,2273.9361,1456.7718,476254.0,235698.5,4747,3334,18117.5,222438.0,235698.5,18117.5
MICROCHIP_CIRCLE,MICROCHIP,small_int_dev,MICROCHIP_TRIANGLE|ROBOT_VACUUMING,-3|1,1866.1762,633.9739,262213.0,235548.0,6515,6427,0.0,26665.0,235548.0,0.0
MICROCHIP_CIRCLE,MICROCHIP,small_int_dev,MICROCHIP_TRIANGLE|PEBBLES_M,-3|2,3289.356,741.8384,275275.0,235512.0,6893,6634,0.0,39763.0,235512.0,0.0
PANEL_2X4,PANEL,small_int_dev,GALAXY_SOUNDS_DARK_MATTER|PEBBLES_L,-3|-3,2415.3506,2517.4164,219408.0,235378.0,4156,2426,29908.0,-45878.0,235378.0,-45878.0
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,small_int_dev,OXYGEN_SHAKE_MINT|PEBBLES_XL,3|3,5596.7665,5455.133,522189.0,235262.5,5984,1920,286926.5,0.0,235262.5,0.0
PEBBLES_M,PEBBLES,small_int_dev,PEBBLES_S|GALAXY_SOUNDS_SOLAR_FLAMES,2|3,2727.0021,1064.9949,367016.5,235092.0,3800,2388,51717.5,80207.0,235092.0,51717.5
PEBBLES_XL,PEBBLES,small_int_dev,MICROCHIP_SQUARE|GALAXY_SOUNDS_SOLAR_FLAMES,2|-1,2991.81,2556.4931,253549.5,235048.5,4052,1585,0.0,18501.0,235048.5,0.0
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,small_int_dev,PEBBLES_M|MICROCHIP_TRIANGLE,3|-2,3502.0277,1097.8757,333063.5,234995.0,4758,3584,-1333.5,99402.0,234995.0,-1333.5
TRANSLATOR_SPACE_GRAY,TRANSLATOR,small_int_dev,TRANSLATOR_GRAPHITE_MIST|SLEEP_POD_COTTON,-3|2,1687.0949,1687.5795,325729.0,234961.5,5540,2987,63032.0,27735.5,234961.5,27735.5
SNACKPACK_PISTACHIO,SNACKPACK,small_int_dev,PEBBLES_XL|OXYGEN_SHAKE_MINT,-2|3,3836.717,2383.4712,317007.0,234923.5,6199,4133,82083.5,0.0,234923.5,0.0
SLEEP_POD_SUEDE,SLEEP_POD,small_int_dev,SLEEP_POD_POLYESTER|UV_VISOR_ORANGE,2|3,2591.1277,2043.0496,403533.0,234918.5,4244,2638,168614.5,0.0,234918.5,0.0
PANEL_1X4,PANEL,small_int_dev,PEBBLES_S|OXYGEN_SHAKE_CHOCOLATE,-2|-1,1944.977,573.9836,270542.0,234867.5,4642,3436,35674.5,0.0,234867.5,0.0
SLEEP_POD_NYLON,SLEEP_POD,small_int_dev,SLEEP_POD_POLYESTER|UV_VISOR_YELLOW,-3|1,3114.476,880.4016,251198.5,234833.5,3378,3285,16365.0,0.0,234833.5,0.0
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,small_int_dev,PEBBLES_S|MICROCHIP_RECTANGLE,3|-1,2363.8653,1201.8323,234808.5,234808.5,5304,5304,0.0,0.0,234808.5,0.0
SNACKPACK_CHOCOLATE,SNACKPACK,small_int_dev,SNACKPACK_PISTACHIO|PEBBLES_L,-1|3,1943.8968,2080.6256,370101.5,234763.0,4273,2566,82534.0,52804.5,234763.0,52804.5
SNACKPACK_PISTACHIO,SNACKPACK,small_int_dev,SNACKPACK_CHOCOLATE|PEBBLES_L,-1|3,1943.8968,2080.6256,370101.5,234763.0,4273,2566,82534.0,52804.5,234763.0,52804.5
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,small_int_dev,SLEEP_POD_POLYESTER|UV_VISOR_RED,2|3,2995.7066,907.7159,366253.5,234759.5,4580,3647,131494.0,0.0,234759.5,0.0
PANEL_2X2,PANEL,small_int_dev,PANEL_2X4|PEBBLES_XL,2|-3,4146.0273,3684.395,556528.5,234701.5,5197,1614,321827.0,0.0,234701.5,0.0
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,small_int_dev,TRANSLATOR_ASTRO_BLACK|SLEEP_POD_POLYESTER,-2|-3,2760.4422,1324.2557,305649.0,234612.5,5103,3891,37738.0,33298.5,234612.5,33298.5
MICROCHIP_CIRCLE,MICROCHIP,small_int_dev,UV_VISOR_RED|PEBBLES_XL,2|-3,5107.437,4625.6359,484520.5,234583.0,6326,1767,249937.5,0.0,234583.0,0.0
PANEL_1X4,PANEL,small_int_dev,SLEEP_POD_NYLON|UV_VISOR_RED,-2|3,1673.0223,849.7965,328675.0,234538.0,5954,5181,94137.0,0.0,234538.0,0.0
PEBBLES_M,PEBBLES,small_int_dev,PEBBLES_XL|UV_VISOR_MAGENTA,3|1,5565.8979,4285.4407,550211.0,234523.0,6465,1548,315688.0,0.0,234523.0,0.0
SLEEP_POD_SUEDE,SLEEP_POD,small_int_dev,SLEEP_POD_LAMB_WOOL|SLEEP_POD_POLYESTER,3|3,2502.8431,1082.6202,416645.5,234507.5,5274,3644,135488.0,46650.0,234507.5,46650.0
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,small_int_dev,PEBBLES_L|UV_VISOR_RED,2|3,2507.2774,1071.8544,309380.5,234491.0,5057,4413,74889.5,0.0,234491.0,0.0
PANEL_2X2,PANEL,small_int_dev,SLEEP_POD_POLYESTER|PEBBLES_XL,3|3,7978.5885,3790.2093,793778.0,234429.0,6034,1335,559349.0,0.0,234429.0,0.0
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,small_int_dev,TRANSLATOR_GRAPHITE_MIST|TRANSLATOR_VOID_BLUE,-3|-3,2144.8441,1320.3737,335418.0,234302.5,4071,2677,84954.0,16161.5,234302.5,16161.5
UV_VISOR_YELLOW,UV_VISOR,small_int_dev,UV_VISOR_RED|SLEEP_POD_LAMB_WOOL,-3|-3,2242.3787,913.4598,469523.5,234178.5,2871,1956,172166.0,63179.0,234178.5,63179.0
TRANSLATOR_VOID_BLUE,TRANSLATOR,small_int_dev,PEBBLES_S|ROBOT_LAUNDRY,-3|-3,3793.5662,1377.4898,234103.5,234103.5,6854,6854,0.0,0.0,234103.5,0.0
SLEEP_POD_NYLON,SLEEP_POD,small_int_dev,SLEEP_POD_POLYESTER|UV_VISOR_YELLOW,-3|2,3248.5609,1447.6106,234088.5,234088.5,5264,5264,0.0,0.0,234088.5,0.0
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,small_int_dev,PEBBLES_L|UV_VISOR_RED,3|3,2961.6214,1701.6793,369874.0,233927.0,5093,3912,135947.0,0.0,233927.0,0.0
ROBOT_MOPPING,ROBOT,small_int_dev,PANEL_1X2|SLEEP_POD_POLYESTER,3|3,2606.2774,960.3455,233923.5,233923.5,6501,6501,0.0,0.0,233923.5,0.0
PEBBLES_XS,PEBBLES,small_int_dev,PEBBLES_L|SLEEP_POD_SUEDE,-3|-3,2858.7306,2921.1159,313366.5,233887.0,4052,1768,50107.5,29372.0,233887.0,29372.0
SNACKPACK_CHOCOLATE,SNACKPACK,small_int_dev,MICROCHIP_TRIANGLE|UV_VISOR_YELLOW,-3|2,2410.4274,759.3198,331543.5,233836.0,4314,3309,118510.5,-20803.0,233836.0,-20803.0
PANEL_2X2,PANEL,small_int_dev,PEBBLES_M|GALAXY_SOUNDS_BLACK_HOLES,3|1,3157.2406,1013.3101,292662.0,233783.5,6609,6426,0.0,58878.5,233783.5,0.0
PEBBLES_M,PEBBLES,small_int_dev,PANEL_2X2|TRANSLATOR_ASTRO_BLACK,3|3,3022.5648,742.872,249782.0,233767.5,4894,4842,0.0,16014.5,233767.5,0.0
SLEEP_POD_NYLON,SLEEP_POD,small_int_dev,SLEEP_POD_POLYESTER|UV_VISOR_ORANGE,-3|2,2511.694,788.6773,381199.0,233743.5,4427,2053,114531.5,32924.0,233743.5,32924.0
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,small_int_dev,PEBBLES_L|PEBBLES_M,-3|-3,3039.5513,2288.166,368593.5,233686.5,5738,3545,75483.5,59423.5,233686.5,59423.5
SNACKPACK_RASPBERRY,SNACKPACK,small_int_dev,PEBBLES_XL|PEBBLES_XS,3|3,2983.7851,3137.4677,435301.0,233650.5,4486,2195,97754.0,103896.5,233650.5,97754.0
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,small_int_dev,OXYGEN_SHAKE_CHOCOLATE|ROBOT_DISHES,3|-2,1328.9001,1800.0385,348601.5,233563.5,5011,3792,21064.0,93974.0,233563.5,21064.0
PEBBLES_L,PEBBLES,small_int_dev,PEBBLES_XS|MICROCHIP_OVAL,-2|3,2805.5511,692.4988,350423.0,233397.0,3325,2933,72906.0,44120.0,233397.0,44120.0
MICROCHIP_TRIANGLE,MICROCHIP,small_int_dev,UV_VISOR_RED|GALAXY_SOUNDS_DARK_MATTER,3|2,2403.7876,708.5161,233382.5,233382.5,7485,7485,0.0,0.0,233382.5,0.0
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,small_int_dev,GALAXY_SOUNDS_SOLAR_FLAMES|SLEEP_POD_COTTON,-2|-3,2750.7754,1840.0069,387713.0,233377.5,4303,1963,154335.5,0.0,233377.5,0.0
PANEL_2X2,PANEL,small_int_dev,OXYGEN_SHAKE_MINT|PEBBLES_XL,-2|-3,5281.4389,5042.4771,559177.0,233370.0,5909,1646,325807.0,0.0,233370.0,0.0
ROBOT_LAUNDRY,ROBOT,small_int_dev,ROBOT_DISHES|PEBBLES_XL,1|-3,4635.7817,4185.2646,591600.5,233362.5,5393,1742,358238.0,0.0,233362.5,0.0
PANEL_2X4,PANEL,small_int_dev,TRANSLATOR_SPACE_GRAY|SLEEP_POD_COTTON,3|3,2375.0923,3066.9185,238319.0,233295.5,4454,3662,0.0,5023.5,233295.5,0.0
UV_VISOR_RED,UV_VISOR,small_int_dev,MICROCHIP_TRIANGLE|OXYGEN_SHAKE_CHOCOLATE,-3|-3,1368.2726,1339.5898,444605.5,233270.0,4153,2768,101890.5,109445.0,233270.0,101890.5
UV_VISOR_AMBER,UV_VISOR,small_int_dev,UV_VISOR_MAGENTA|UV_VISOR_RED,3|3,3843.5109,1218.4508,369762.5,233196.5,3516,2653,136566.0,0.0,233196.5,0.0
MICROCHIP_SQUARE,MICROCHIP,small_int_dev,MICROCHIP_TRIANGLE|PEBBLES_XL,1|3,3984.5103,4391.1246,592563.5,233196.5,4417,2693,348366.5,11000.5,233196.5,11000.5
PANEL_2X2,PANEL,small_int_dev,OXYGEN_SHAKE_MINT|PEBBLES_XL,-3|-3,5418.2007,5420.2151,571224.0,233185.0,5519,1446,338039.0,0.0,233185.0,0.0
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,small_int_dev,GALAXY_SOUNDS_BLACK_HOLES|SLEEP_POD_POLYESTER,-2|-3,4900.2874,820.2633,305299.5,233122.0,2695,1405,72177.5,0.0,233122.0,0.0
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,small_int_dev,PEBBLES_XL|ROBOT_DISHES,3|-2,4633.5583,4075.0415,622990.0,233009.0,4870,1541,389981.0,0.0,233009.0,0.0
UV_VISOR_YELLOW,UV_VISOR,small_int_dev,UV_VISOR_RED|SLEEP_POD_LAMB_WOOL,-3|-2,1961.4382,687.9572,400640.0,232995.5,3813,3018,145595.5,22049.0,232995.5,22049.0
PEBBLES_L,PEBBLES,small_int_dev,PEBBLES_XL|PEBBLES_XS,1|2,2197.3973,1538.7879,367622.0,232987.0,4222,1477,34194.0,100441.0,232987.0,34194.0
PEBBLES_XL,PEBBLES,small_int_dev,PEBBLES_L|PEBBLES_XS,1|-2,2197.3973,1538.7879,367622.0,232987.0,4222,1477,34194.0,100441.0,232987.0,34194.0
TRANSLATOR_VOID_BLUE,TRANSLATOR,small_int_dev,TRANSLATOR_GRAPHITE_MIST|PEBBLES_S,-3|2,2916.4232,972.9617,253481.0,232914.5,4553,4410,0.0,20566.5,232914.5,0.0
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,small_int_dev,PEBBLES_M|TRANSLATOR_GRAPHITE_MIST,-3|2,1237.8607,1404.6012,355564.0,232883.5,4278,2430,41821.5,80859.0,232883.5,41821.5
PEBBLES_XS,PEBBLES,small_int_dev,PEBBLES_L|SLEEP_POD_SUEDE,-2|-2,1716.7857,2052.1044,279210.0,232478.0,4340,2114,26881.5,19850.5,232478.0,19850.5
SNACKPACK_PISTACHIO,SNACKPACK,small_int_dev,SNACKPACK_STRAWBERRY|PEBBLES_L,-1|3,1797.8129,2092.9154,354157.5,232473.5,3423,1557,66507.0,55177.0,232473.5,55177.0
SNACKPACK_STRAWBERRY,SNACKPACK,small_int_dev,SNACKPACK_PISTACHIO|PEBBLES_L,-1|3,1797.8129,2092.9154,354157.5,232473.5,3423,1557,66507.0,55177.0,232473.5,55177.0
ROBOT_DISHES,ROBOT,small_int_dev,ROBOT_VACUUMING|MICROCHIP_TRIANGLE,1|-3,1783.5874,980.1942,393509.5,232463.5,4909,4287,0.0,161046.0,232463.5,0.0
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,small_int_dev,GALAXY_SOUNDS_DARK_MATTER|UV_VISOR_RED,-2|-3,2087.7007,738.9969,264546.5,232444.5,5167,4650,32102.0,0.0,232444.5,0.0
MICROCHIP_CIRCLE,MICROCHIP,small_int_dev,PEBBLES_M|PEBBLES_XL,2|-1,2107.4239,2157.0206,453641.5,232427.0,3021,1397,90040.0,131174.5,232427.0,90040.0
PEBBLES_XL,PEBBLES,small_int_dev,PEBBLES_M|MICROCHIP_CIRCLE,2|-1,2107.4239,2157.0206,453641.5,232427.0,3021,1397,90040.0,131174.5,232427.0,90040.0
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,small_int_dev,GALAXY_SOUNDS_BLACK_HOLES|TRANSLATOR_GRAPHITE_MIST,3|3,2989.476,1537.2714,147965.5,232421.5,6998,6476,0.0,-84456.0,232421.5,-84456.0
ROBOT_MOPPING,ROBOT,small_int_dev,TRANSLATOR_ASTRO_BLACK|PEBBLES_S,-2|3,2635.5958,1348.0757,240559.5,232334.5,4586,4556,8225.0,0.0,232334.5,0.0
MICROCHIP_SQUARE,MICROCHIP,small_int_dev,MICROCHIP_RECTANGLE|PEBBLES_XL,-3|-2,3555.3225,2963.5243,434278.0,232288.5,5362,2354,201989.5,0.0,232288.5,0.0
SNACKPACK_STRAWBERRY,SNACKPACK,small_int_dev,UV_VISOR_ORANGE|PEBBLES_L,-1|-3,2376.4636,2632.1056,350710.5,232273.0,5113,3654,111404.5,7033.0,232273.0,7033.0
PEBBLES_S,PEBBLES,small_int_dev,PEBBLES_XL|TRANSLATOR_GRAPHITE_MIST,-3|2,4811.0285,4872.0993,573841.0,232268.0,5299,1415,341573.0,0.0,232268.0,0.0
PEBBLES_XL,PEBBLES,small_int_dev,PEBBLES_L|PEBBLES_S,-3|2,3727.9422,1398.1662,396721.0,232257.0,3828,2042,164464.0,0.0,232257.0,0.0
PEBBLES_L,PEBBLES,small_int_dev,PEBBLES_S|SNACKPACK_PISTACHIO,3|1,2787.6666,1138.4399,322739.5,232248.0,5450,4797,90491.5,0.0,232248.0,0.0
MICROCHIP_SQUARE,MICROCHIP,small_int_dev,PEBBLES_XL|ROBOT_IRONING,3|1,4128.089,4573.1924,570877.5,232204.5,3930,3057,324435.0,14238.0,232204.5,14238.0
PANEL_2X4,PANEL,small_int_dev,PANEL_1X4|SLEEP_POD_COTTON,2|3,1538.421,1693.8863,392827.0,232178.5,5228,2432,112165.0,48483.5,232178.5,48483.5
UV_VISOR_AMBER,UV_VISOR,small_int_dev,SLEEP_POD_POLYESTER|PEBBLES_L,-3|-2,2820.3569,2322.4337,327356.5,232150.0,4525,3380,102345.0,-7138.5,232150.0,-7138.5
SLEEP_POD_SUEDE,SLEEP_POD,small_int_dev,SLEEP_POD_LAMB_WOOL|TRANSLATOR_SPACE_GRAY,3|-2,1766.2107,1729.447,341966.0,231881.5,4687,2119,89124.5,20960.0,231881.5,20960.0
TRANSLATOR_VOID_BLUE,TRANSLATOR,small_int_dev,PEBBLES_S|ROBOT_LAUNDRY,3|3,4467.7696,1635.4346,231736.0,231736.0,6407,6407,0.0,0.0,231736.0,0.0
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,small_int_dev,GALAXY_SOUNDS_PLANETARY_RINGS|PEBBLES_L,-1|3,1797.9671,1904.0056,311094.5,231684.0,4379,2351,50236.5,29174.0,231684.0,29174.0
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,small_int_dev,PEBBLES_L|PANEL_2X4,-3|-1,2077.108,2117.3325,325233.0,231576.0,4857,3430,80209.0,13448.0,231576.0,13448.0
PANEL_2X4,PANEL,small_int_dev,GALAXY_SOUNDS_DARK_MATTER|PEBBLES_L,-1|-3,2077.108,2117.3325,325233.0,231576.0,4857,3430,80209.0,13448.0,231576.0,13448.0
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,small_int_dev,PEBBLES_XL|SLEEP_POD_SUEDE,-3|-1,6028.2386,4418.3427,602282.0,231556.5,6441,1911,370725.5,0.0,231556.5,0.0
MICROCHIP_SQUARE,MICROCHIP,small_int_dev,MICROCHIP_RECTANGLE|PEBBLES_XL,-2|-3,5669.7416,4186.0333,553841.0,231508.0,5775,1985,322333.0,0.0,231508.0,0.0
MICROCHIP_RECTANGLE,MICROCHIP,small_int_dev,MICROCHIP_CIRCLE|MICROCHIP_TRIANGLE,2|2,1140.5393,877.1825,361132.5,231499.0,4788,3308,0.0,129633.5,231499.0,0.0
MICROCHIP_CIRCLE,MICROCHIP,small_int_dev,MICROCHIP_RECTANGLE|PEBBLES_XL,-1|3,5575.7776,3632.322,631172.0,231387.5,6073,1527,399784.5,0.0,231387.5,0.0
PEBBLES_XS,PEBBLES,small_int_dev,PEBBLES_L|ROBOT_DISHES,3|-1,2432.7911,2237.068,402235.0,231338.0,4599,2742,110941.0,59956.0,231338.0,59956.0
SNACKPACK_RASPBERRY,SNACKPACK,small_int_dev,SNACKPACK_STRAWBERRY|UV_VISOR_RED,2|3,2274.0483,1058.9435,288342.0,230976.0,5764,5575,57366.0,0.0,230976.0,0.0
UV_VISOR_MAGENTA,UV_VISOR,small_int_dev,PEBBLES_M|PEBBLES_L,-3|-3,3526.7771,2157.2046,369203.5,230969.5,4082,2101,60502.0,77732.0,230969.5,60502.0
UV_VISOR_AMBER,UV_VISOR,small_int_dev,PEBBLES_S|PANEL_4X4,3|-1,1857.2557,1199.4625,304598.0,230955.0,3532,3265,4960.5,68682.5,230955.0,4960.5
ROBOT_VACUUMING,ROBOT,small_int_dev,ROBOT_LAUNDRY|SLEEP_POD_POLYESTER,2|-3,3481.8902,1227.5306,354034.5,230895.5,4153,3321,123139.0,0.0,230895.5,0.0
UV_VISOR_YELLOW,UV_VISOR,small_int_dev,UV_VISOR_RED|OXYGEN_SHAKE_MINT,-3|-2,1291.6767,1270.2105,343229.0,230866.0,3117,2257,109391.0,2972.0,230866.0,2972.0
TRANSLATOR_SPACE_GRAY,TRANSLATOR,small_int_dev,TRANSLATOR_ECLIPSE_CHARCOAL|UV_VISOR_RED,-2|-3,1426.7761,670.4124,342406.0,230856.5,4808,3832,63494.5,48055.0,230856.5,48055.0
SNACKPACK_PISTACHIO,SNACKPACK,small_int_dev,PEBBLES_XL|MICROCHIP_SQUARE,2|-3,4185.8145,4319.1407,284945.0,230776.0,3120,1086,23283.0,30886.0,230776.0,23283.0
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,small_int_dev,GALAXY_SOUNDS_PLANETARY_RINGS|SLEEP_POD_POLYESTER,1|-3,3477.3101,716.0132,275262.0,230752.5,5155,3924,44509.5,0.0,230752.5,0.0
SNACKPACK_CHOCOLATE,SNACKPACK,small_int_dev,MICROCHIP_TRIANGLE|MICROCHIP_CIRCLE,-3|-2,2168.1905,696.4496,205467.5,230713.5,6778,6327,0.0,-25246.0,230713.5,-25246.0
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,small_int_dev,MICROCHIP_TRIANGLE|UV_VISOR_RED,3|3,1310.0088,1108.6554,536153.5,230666.0,3606,1512,254998.0,50489.5,230666.0,50489.5
SLEEP_POD_LAMB_WOOL,SLEEP_POD,small_int_dev,OXYGEN_SHAKE_GARLIC|PEBBLES_M,-2|3,1836.2987,1812.7014,443012.5,230613.5,4318,1568,91122.0,121277.0,230613.5,91122.0
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,small_int_dev,ROBOT_IRONING|SLEEP_POD_POLYESTER,2|-3,4268.6813,788.2311,303601.5,230522.0,3021,1545,59407.5,13672.0,230522.0,13672.0
SNACKPACK_VANILLA,SNACKPACK,small_int_dev,MICROCHIP_TRIANGLE|UV_VISOR_YELLOW,-3|2,2246.8874,867.1645,327045.0,230386.0,4356,2745,125282.5,-28623.5,230386.0,-28623.5
SNACKPACK_CHOCOLATE,SNACKPACK,small_int_dev,MICROCHIP_TRIANGLE|PEBBLES_L,-3|2,3066.0091,1029.3408,225217.5,230321.0,7530,7462,0.0,-5103.5,230321.0,-5103.5
